x	y	champ	opp	total
0.46941630674704493	40	Yasuo	Ornn	552.0
0.44885215533297507	40	Yasuo	Poppy	174.0
0.4534194636396489	40	Yasuo	Qiyana	24.0
0.45570308930567355	40	Yasuo	Quinn	118.0
0.5021522687846139	40	Yasuo	Rammus	25.0
0.44860163168583844	40	Yasuo	RekSai	27.0
0.42755067767401017	40	Yasuo	Renekton	1144.0
0.4213914515616016	40	Yasuo	Riven	440.0
0.5119865075086171	40	Yasuo	Rumble	299.0
0.5223270364565817	40	Yasuo	Ryze	116.0
0.5438574309872738	40	Yasuo	Sejuani	47.0
0.4715066027836193	40	Yasuo	Sett	596.0
0.4537792476955935	40	Yasuo	Singed	295.0
0.5040028387318145	40	Yasuo	Sion	491.0
0.5749855727347061	40	Yasuo	Smolder	61.0
0.5699378785672196	40	Yasuo	Swain	76.0
0.5088223907835075	40	Yasuo	Sylas	140.0
0.5461486706904444	40	Yasuo	Teemo	389.0
0.514777462055398	40	Yasuo	Trundle	132.0
0.4443629459307291	40	Yasuo	Tryndamere	228.0
0.5824724620458193	40	Yasuo	TwistedFate	39.0
0.44908896974845397	40	Yasuo	Udyr	67.0
0.5333259923260142	40	Yasuo	Urgot	302.0
0.5157079046053121	40	Yasuo	Varus	376.0
0.5308057413374275	40	Yasuo	Vayne	428.0
0.5022130879208552	40	Yasuo	Viego	23.0
0.5299721597782517	40	Yasuo	Vladimir	191.0
0.4172244209331138	40	Yasuo	Volibear	349.0
0.4491589521434081	40	Yasuo	Warwick	136.0
0.5068762661872748	40	Yasuo	Yorick	484.0
0.42980200796442003	40	Yasuo	Zaahen	705.0
0.45316916259541173	40	Yasuo	Zac	77.0
0.42789435557620664	40	Yasuo	Zed	61.0
0.46735168965110885	40	Yasuo	Zilean	24.0
0.49869645433812654	42	Ambessa	Aatrox	1283.0
0.5464056561367537	42	Ambessa	Akali	572.0
0.4712978577568708	42	Ambessa	Akshan	30.0
0.43077788840475784	42	Ambessa	Anivia	165.0
0.4212930522135974	42	Ambessa	Annie	25.0
0.5087504092343149	42	Ambessa	Aurora	211.0
0.508708525710157	42	Ambessa	Brand	40.0
0.44422904464558305	42	Ambessa	Briar	46.0
0.4580275381093944	42	Ambessa	Camille	875.0
0.4634404974953349	42	Ambessa	Cassiopeia	109.0
0.3904513934888965	42	Ambessa	Diana	41.0
0.5196560707602816	42	Ambessa	DrMundo	627.0
0.4689014597891744	42	Ambessa	Draven	24.0
0.49698392910138367	42	Ambessa	Ekko	30.0
0.4602858926435005	42	Ambessa	Elise	21.0
0.47769729748725204	42	Ambessa	Fiora	837.0
0.5031999608789227	42	Ambessa	Galio	35.0
0.46611770533471414	42	Ambessa	Gangplank	874.0
0.4543766742643475	42	Ambessa	Garen	1919.0
0.4594350909398426	42	Ambessa	Gnar	944.0
0.5316396607165077	42	Ambessa	Gragas	403.0
0.5311373168396959	42	Ambessa	Graves	57.0
0.5147100187903729	42	Ambessa	Gwen	548.0
0.47031320800023835	42	Ambessa	Heimerdinger	179.0
0.45100441904944333	42	Ambessa	Illaoi	508.0
0.42084408437848575	42	Ambessa	Irelia	1130.0
0.5011148119190213	42	Ambessa	Jax	1087.0
0.5126713393798579	42	Ambessa	Jayce	999.0
0.5542739185928277	42	Ambessa	KSante	823.0
0.5232676550946779	42	Ambessa	Kaisa	28.0
0.573231648655043	42	Ambessa	Kayn	65.0
0.4651006323602973	42	Ambessa	Kled	403.0
0.5183720597821648	42	Ambessa	KogMaw	21.0
0.5616952241687151	42	Ambessa	LeeSin	78.0
0.5364492747908874	42	Ambessa	Lissandra	28.0
0.5523934147588443	42	Ambessa	Lulu	24.0
0.4771218040490721	42	Ambessa	Malphite	1077.0
0.5415620314148334	42	Ambessa	Maokai	151.0
0.509705970888709	42	Ambessa	MasterYi	134.0
0.49974414383023213	42	Ambessa	Mordekaiser	870.0
0.4710821732305823	42	Ambessa	Naafiri	64.0
0.5083812579883146	42	Ambessa	Nasus	640.0
0.44874174634771696	42	Ambessa	Nautilus	25.0
0.5523934147588443	42	Ambessa	Nidalee	24.0
0.5100860353984684	42	Ambessa	Nocturne	28.0
