x	y	champ	opp	total
0.4848715994929252	25	Jhin	KogMaw	1047.0
0.47786145116086465	25	Jhin	Lux	329.0
0.5197015360645136	25	Jhin	Malzahar	71.0
0.42973414268479543	25	Jhin	MasterYi	28.0
0.4896862355611874	25	Jhin	MissFortune	5645.0
0.4900375918427253	25	Jhin	Naafiri	25.0
0.4502987237575714	25	Jhin	Nilah	676.0
0.5278570213196705	25	Jhin	Rengar	27.0
0.47398765835728107	25	Jhin	Samira	3113.0
0.5061595314278635	25	Jhin	Senna	1132.0
0.48806750228619383	25	Jhin	Seraphine	343.0
0.46127236293757845	25	Jhin	Singed	25.0
0.508874058674054	25	Jhin	Sion	29.0
0.49329978257661145	25	Jhin	Sivir	3807.0
0.48541546395888147	25	Jhin	Swain	1089.0
0.4802293101972263	25	Jhin	Syndra	125.0
0.4923766557587089	25	Jhin	TahmKench	57.0
0.5352738769639933	25	Jhin	Taliyah	33.0
0.4759051202233056	25	Jhin	Tristana	2703.0
0.507858160414282	25	Jhin	TwistedFate	43.0
0.48143354106816455	25	Jhin	Twitch	2939.0
0.519945614977411	25	Jhin	Varus	2952.0
0.482993192988125	25	Jhin	Vayne	3598.0
0.4536132424252847	25	Jhin	Veigar	1021.0
0.48379728033482405	25	Jhin	Velkoz	386.0
0.49430034256413685	25	Jhin	Viktor	103.0
0.5167630938371149	25	Jhin	Vladimir	157.0
0.4732805099865828	25	Jhin	Xerath	259.0
0.4521177164269474	25	Jhin	Yasuo	830.0
0.4669726061951927	25	Jhin	Yone	43.0
0.5149962954842504	25	Jhin	Yunara	4886.0
0.49135310679266475	25	Jhin	Zeri	1313.0
0.49421713284708313	25	Jhin	Ziggs	965.0
0.4882780485700726	25	Jhin	Zyra	52.0
0.36182554831159636	28	MasterYi	Caitlyn	35.0
0.6784691910266455	28	MasterYi	Jhin	28.0
0.4006313234617926	28	MasterYi	Vayne	23.0
0.6279387146169936	28	MasterYi	Yunara	28.0
0.42784632671372913	29	Smolder	Akshan	29.0
0.5271069994208814	29	Smolder	Anivia	44.0
0.4852288864811897	29	Smolder	Ashe	3827.0
0.5124763101888907	29	Smolder	AurelionSol	466.0
0.46260517956516756	29	Smolder	Brand	657.0
0.513295033147173	29	Smolder	Briar	21.0
0.6007093161524067	29	Smolder	Cassiopeia	95.0
0.5397700051656491	29	Smolder	Corki	1500.0
0.49186460195883736	29	Smolder	Draven	1882.0
0.5193578149845275	29	Smolder	Ezreal	6226.0
0.5703003278203361	29	Smolder	Heimerdinger	62.0
0.46918539735956855	29	Smolder	Hwei	206.0
0.4963770282433737	29	Smolder	Jhin	5521.0
0.5386803033322862	29	Smolder	Kaisa	5667.0
0.5399095922803683	29	Smolder	Kalista	342.0
0.4754568665468742	29	Smolder	Karthus	188.0
0.46583505920580787	29	Smolder	Katarina	167.0
0.4885963651423895	29	Smolder	KogMaw	892.0
0.5260212124520117	29	Smolder	Lucian	2584.0
0.48715069152905516	29	Smolder	Lux	281.0
0.6254827539568443	29	Smolder	Malzahar	32.0
0.47142590374396404	29	Smolder	MasterYi	33.0
